,Product Name,Price,Item Sale,Retailer Location,Product URL
48,รองเท้าผู้ชาย รองเท้าเดินป่ากลางแจ้ง กันลื่นและทนต่อการสึกหรอ รองเท้ายุทธวิธีสูงด้านบน รองเท้าทะเลทราย Size：40-47,฿699,ขายแล้ว 4 ชิ้น,จังหวัดกรุงเทพมหานคร,https://shopee.co.th//รองเท้าผู้ชาย-รองเท้าเดินป่ากลางแจ้ง-กันลื่นและทนต่อการสึกหรอ-รองเท้ายุทธวิธีสูงด้านบน-รองเท้าทะเลทราย-Size：40-47-i.411680002.7194116859?sp_atk=0402e48e-4b89-4e7c-8b52-6ea2afa6cc2e&xptdk=0402e48e-4b89-4e7c-8b52-6ea2afa6cc2e
49,ผู้ชาย Quick Reaction รองเท้าผ้าใบ Esdy กลางแจ้งน้ำหนักเบาเดินป่ากีฬาชายตอบสนองอย่างรวดเร็วรองเท้า Wearproof Breathable,"฿1,400",No Sale,จังหวัดปทุมธานี,https://shopee.co.th//ผู้ชาย-Quick-Reaction-รองเท้าผ้าใบ-Esdy-กลางแจ้งน้ำหนักเบาเดินป่ากีฬาชายตอบสนองอย่างรวดเร็วรองเท้า-Wearproof-Breathable-i.241111496.19243110991?sp_atk=3f632fa9-71cf-406e-92ae-a865a2cdc712&xptdk=3f632fa9-71cf-406e-92ae-a865a2cdc712
50,รองเท้าแทคติคอล Delta Force หนังไมโครไฟเบอร์ ข้อยาว  รองเท้าเดินป่า รองเท้าบิ๊กไบค์ สีดำ / ทราย,฿922 - ฿950,ขายแล้ว 87 ชิ้น,จังหวัดพิษณุโลก,https://shopee.co.th//รองเท้าแทคติคอล-Delta-Force-หนังไมโครไฟเบอร์-ข้อยาว-รองเท้าเดินป่า-รองเท้าบิ๊กไบค์-สีดำ-ทราย-i.725266134.18613311029?sp_atk=ce3475be-7f86-4bd5-9195-4d060e25c48d&xptdk=ce3475be-7f86-4bd5-9195-4d060e25c48d
51,KEEN [พร้อมกล่องพร้อมโลโก้] NEWPORT H2 รองเท้าแตะเท้าผู้ชายและผู้หญิงรองเท้าเดินป่ารองเท้าชายหาดกันลื่นสวมใส่ 36-45 หลา,"฿1,177",ขายแล้ว 243 ชิ้น,จังหวัดปทุมธานี,https://shopee.co.th//KEEN-พร้อมกล่องพร้อมโลโก้-NEWPORT-H2-รองเท้าแตะเท้าผู้ชายและผู้หญิงรองเท้าเดินป่ารองเท้าชายหาดกันลื่นสวมใส่-36-45-หลา-i.403412025.21025754917?sp_atk=68fe88d2-43a5-47f9-8e82-51a497bde451&xptdk=68fe88d2-43a5-47f9-8e82-51a497bde451
52,ฤดูร้อนผู้ชายรองเท้าเดินป่าหนังปีนเขากลางแจ้ง Outsole ลื่นตั้งแคมป์,฿620,ขายแล้ว 1 ชิ้น,จังหวัดปทุมธานี,https://shopee.co.th//ฤดูร้อนผู้ชายรองเท้าเดินป่าหนังปีนเขากลางแจ้ง-Outsole-ลื่นตั้งแคมป์-i.292356250.4845937271?sp_atk=c397a009-3608-4d7f-bd92-2bdb24578cac&xptdk=c397a009-3608-4d7f-bd92-2bdb24578cac
53,รองเท้ากีฬารองเท้าเดินป่าระบายอากาศสำหรับผู้ชาย,฿589,ขายแล้ว 74 ชิ้น,จังหวัดปทุมธานี,https://shopee.co.th//รองเท้ากีฬารองเท้าเดินป่าระบายอากาศสำหรับผู้ชาย-i.235033197.7519462563?sp_atk=6b023fed-a4cb-4b51-9766-7a5e74965e39&xptdk=6b023fed-a4cb-4b51-9766-7a5e74965e39
54,CS SHOES รองเท้านินจาพื้นปุ่มสตั๊สยาวเชือกไขว้ รุ่น CS1023,฿495,ขายแล้ว 4 ชิ้น,จังหวัดราชบุรี,https://shopee.co.th//CS-SHOES-รองเท้านินจาพื้นปุ่มสตั๊สยาวเชือกไขว้-รุ่น-CS1023-i.15042492.19246001489?sp_atk=1794f37d-b2b5-462e-a302-d072dced0240&xptdk=1794f37d-b2b5-462e-a302-d072dced0240
55,รองเท้าเดินป่า outdoor รองเท้าเดินป่า ขนาดใหญ่ เหมาะกับใส่กลางแจ้ง สําหรับผู้ชาย และผู้หญิงรองเท้าเดินป่า,฿538,ขายแล้ว 12 ชิ้น,ต่างประเทศ,https://shopee.co.th//รองเท้าเดินป่า-outdoor-รองเท้าเดินป่า-ขนาดใหญ่-เหมาะกับใส่กลางแจ้ง-สําหรับผู้ชาย-และผู้หญิงรองเท้าเดินป่า-i.886902550.23803281080?sp_atk=a6e4893e-3900-4032-aad9-b9612e491b72&xptdk=a6e4893e-3900-4032-aad9-b9612e491b72
56,รองเท้าเชฟ กันน้ํามัน กันลื่น น้ําหนักเบา ที่ทนทาน แฟชั่นเรียบง่าย สําหรับเชฟ,฿530,ขายแล้ว 7 ชิ้น,ต่างประเทศ,https://shopee.co.th//รองเท้าเชฟ-กันน้ํามัน-กันลื่น-น้ําหนักเบา-ที่ทนทาน-แฟชั่นเรียบง่าย-สําหรับเชฟ-i.889455392.18161479100?sp_atk=66f880bf-d2ca-42b9-ae93-2de081fc17f1&xptdk=66f880bf-d2ca-42b9-ae93-2de081fc17f1
57,[ลดเพิ่ม 45 ใส่โค้ด DETHS12] DES รองเท้าเซฟตี้สนีกเกอร์ รองเท้าเซฟตี้ รองเท้าเซฟตี้แฟชั่น จาก 27th Shop,฿869,ขายแล้ว 1.7พัน ชิ้น,จังหวัดกรุงเทพมหานคร,https://shopee.co.th//-ลดเพิ่ม-45-ใส่โค้ด-DETHS12-DES-รองเท้าเซฟตี้สนีกเกอร์-รองเท้าเซฟตี้-รองเท้าเซฟตี้แฟชั่น-จาก-27th-Shop-i.241174049.13020894829?sp_atk=8d532695-16c2-4472-ab78-09c37a3d3f7c&xptdk=8d532695-16c2-4472-ab78-09c37a3d3f7c
58,PUMA PRIME - รองเท้ากีฬาผู้หญิง Centaur Mono สีดำ - FTW - 37512701,"฿1,488 - ฿1,600",ขายแล้ว 3 ชิ้น,จังหวัดสมุทรปราการ,https://shopee.co.th//PUMA-PRIME-รองเท้ากีฬาผู้หญิง-Centaur-Mono-สีดำ-FTW-37512701-i.790202409.19959708873?sp_atk=bfc35e78-6c8a-4d43-9e34-e47e87925032&xptdk=bfc35e78-6c8a-4d43-9e34-e47e87925032
59,Kito Flow TwoTone รองเท้ารัดส้น รุ่น AC27 Size 36-43,฿449,ขายแล้ว 5.3พัน ชิ้น,จังหวัดกรุงเทพมหานคร,https://shopee.co.th//Kito-Flow-TwoTone-รองเท้ารัดส้น-รุ่น-AC27-Size-36-43-i.34539611.15949018370?sp_atk=1a901b52-18d6-45a6-afb1-762a3337e274&xptdk=1a901b52-18d6-45a6-afb1-762a3337e274
60,🔥Hottest 🔥KEEN UNEEKของแท้ 100%outdoorsรองเท้าแตะทั้งสองเพศรองเท้าเดินป่ารองเท้าชายหาดกลางแจ้งรองเท้ากันลื่น,"฿1,525",ขายแล้ว 2.5พัน ชิ้น,จังหวัดกรุงเทพมหานคร,https://shopee.co.th//🔥Hottest-🔥KEEN-UNEEKของแท้-100-outdoorsรองเท้าแตะทั้งสองเพศรองเท้าเดินป่ารองเท้าชายหาดกลางแจ้งรองเท้ากันลื่น-i.832303366.23511063981?sp_atk=798a09da-6ccb-4a01-a909-c1da777c44b4&xptdk=798a09da-6ccb-4a01-a909-c1da777c44b4
61,รองเท้าผ้าไหมน้ำแข็งสไตล์ลำลองรุ่นผู้ชาย,฿513,ขายแล้ว 1 ชิ้น,ต่างประเทศ,https://shopee.co.th//รองเท้าผ้าไหมน้ำแข็งสไตล์ลำลองรุ่นผู้ชาย-i.293172254.22510353710?sp_atk=9b0f6b4a-4693-47a3-be47-bc9a6122c29f&xptdk=9b0f6b4a-4693-47a3-be47-bc9a6122c29f
62,รองเท้าแตะลําลอง น้ําหนักเบา เหมาะกับเดินชายหาดกลางแจ้ง แฟชั่นคู่รัก สําหรับผู้ชาย และผู้หญิง ไซซ์ 35-46,฿329 - ฿392,ขายแล้ว 1.8พัน ชิ้น,ต่างประเทศ,https://shopee.co.th//รองเท้าแตะลําลอง-น้ําหนักเบา-เหมาะกับเดินชายหาดกลางแจ้ง-แฟชั่นคู่รัก-สําหรับผู้ชาย-และผู้หญิง-ไซซ์-35-46-i.689531660.15180223337?sp_atk=2f0422d5-5593-4472-916e-e68ca4714c29&xptdk=2f0422d5-5593-4472-916e-e68ca4714c29
63,รองเท้าแตะ รองเท้าชายหาด น้ําหนักเบา ป้องกันการลื่น เหมาะกับเดินชายหาดกลางแจ้ง แฟชั่นฤดูร้อน สําหรับผู้ชาย และผู้หญิง,฿329 - ฿397,ขายแล้ว 401 ชิ้น,ต่างประเทศ,https://shopee.co.th//รองเท้าแตะ-รองเท้าชายหาด-น้ําหนักเบา-ป้องกันการลื่น-เหมาะกับเดินชายหาดกลางแจ้ง-แฟชั่นฤดูร้อน-สําหรับผู้ชาย-และผู้หญิง-i.802679321.17177334378?sp_atk=6007b562-36dd-493c-8a2d-40319fbae9e1&xptdk=6007b562-36dd-493c-8a2d-40319fbae9e1
64,PUMA PRIME/SELECT - รองเท้าบาสเก็ตบอล Suede Displaced สีฟ้า - FTW - 38287504,"฿3,330",ขายแล้ว 5 ชิ้น,จังหวัดสมุทรปราการ,https://shopee.co.th//PUMA-PRIME-SELECT-รองเท้าบาสเก็ตบอล-Suede-Displaced-สีฟ้า-FTW-38287504-i.790202409.12597353948?sp_atk=421e3f2f-cdec-4a01-9174-5f7548fc4c66&xptdk=421e3f2f-cdec-4a01-9174-5f7548fc4c66
65,รองเท้าแตะลําลอง พื้นนิ่ม กันลื่น เหมาะกับเดินชายหาดกลางแจ้ง แฟชั่นฤดูร้อน สไตล์โรมัน สําหรับผู้ชาย,฿355 - ฿419,ขายแล้ว 135 ชิ้น,ต่างประเทศ,https://shopee.co.th//รองเท้าแตะลําลอง-พื้นนิ่ม-กันลื่น-เหมาะกับเดินชายหาดกลางแจ้ง-แฟชั่นฤดูร้อน-สไตล์โรมัน-สําหรับผู้ชาย-i.689531660.16859112185?sp_atk=1c6f4be1-160e-4443-b832-96b2d118c1c1&xptdk=1c6f4be1-160e-4443-b832-96b2d118c1c1
66,รองเท้าแตะผู้ชาย รองเท้าลำลองกลางแจ้ง  เป่าโถวรองเท้าชายหาดด้านล่างนุ่มลื่น รองเท้าแตะแบบ,฿388 - ฿398,ขายแล้ว 3พัน ชิ้น,จังหวัดเชียงใหม่,https://shopee.co.th//รองเท้าแตะผู้ชาย-รองเท้าลำลองกลางแจ้ง-เป่าโถวรองเท้าชายหาดด้านล่างนุ่มลื่น-รองเท้าแตะแบบ-i.283802855.3256502358?sp_atk=a71da824-c3c2-4088-b33b-68dbe1702180&xptdk=a71da824-c3c2-4088-b33b-68dbe1702180
